"Loc","Orden","St","Bottle","date","longitude","latitude","Depth","pressure","theta","salinity","oxygen","silicate","nitrate","phosphate","ct","at","year"
2006000020008,177,20,8,2006,-13.888,41.382,2952.7,2997.2,2.6223,34.947,250.1,34.535,20.014,1.2804,2184.20372964972,2336.1,2006.40547945205
2006000020007,178,20,7,2006,-13.888,41.382,3443.7,3499.5,2.347,34.923,247.3,40.452,20.487,1.3805,2191.98073026409,2343.6,2006.40547945205
2006000020006,179,20,6,2006,-13.888,41.382,3926.4,3994.5,2.1863,34.908,245,44.075,21.434,1.441,2195.84611277583,2347,2006.40547945205
2006000020005,180,20,5,2006,-13.888,41.382,4415,4496.6,2.0882,34.902,244.9,46.491,21.34,1.4344,2199.60255484114,2349.3,2006.40547945205
2006000020004,181,20,4,2006,-13.888,41.382,4902.5,4998.8,2.0529,34.896,245.8,47.578,21.86,1.4641,2201.9205627734,2353.2,2006.40547945205
2006000020003,182,20,3,2006,-13.888,41.382,5329,5439.1,2.0429,34.896,244.8,47.699,21.766,1.4641,2204.22594222875,2355.3,2006.40547945205
2006000022030,183,22,30,2006,-14.672,41.982,6.84,6.9,15.397,35.816,254.6,0.68306,0.96,0.0858,2093.24840088325,2354.4,2006.40821917808
2006000022028,184,22,28,2006,-14.672,41.982,97.37,98.2,13.115,35.795,248.6,1.5357,5.5699,0.3058,2119.75072043836,2350.7,2006.40821917808
2006000022026,185,22,26,2006,-14.672,41.982,193.9,195.6,12.507,35.739,236.9,3.0292,8.2589,0.4774,2131.13424712069,2346.9,2006.40821917808
2006000022024,186,22,24,2006,-14.672,41.982,391.59,395.2,11.756,35.637,228.8,3.7975,10.612,0.6028,2144.53659241989,2340.3,2006.40821917808
2006000022023,187,22,23,2006,-14.672,41.982,490.86,495.5,11.392,35.589,223,4.4384,11.813,0.6809,2149.29744549667,2340.1,2006.40821917808
2006000022021,188,22,21,2006,-14.672,41.982,687.69,694.5,10.496,35.565,194.6,7.5107,15.991,0.9482,2171.80402878108,2342.2,2006.40821917808
2006000022020,189,22,20,2006,-14.672,41.982,788.51,796.5,10.473,35.682,188.3,8.1075,16.47,0.979,2177.9970767554,2348.8,2006.40821917808
2006000022019,190,22,19,2006,-14.672,41.982,886.22,895.4,10.248,35.78,185.7,8.8749,16.709,0.9944,2190.16349035525,2360.2,2006.40821917808
2006000022018,191,22,18,2006,-14.672,41.982,984.58,995,9.9721,35.815,186.9,9.3012,16.852,0.9944,2190.69101884449,2362.3,2006.40821917808
2006000022017,192,22,17,2006,-14.672,41.982,1229.9,1243.6,9.2677,35.87,195.1,9.9833,16.612,0.9944,2197.1769694963,2370.2,2006.40821917808
2006000022016,193,22,16,2006,-14.672,41.982,1721.2,1742.3,4.7688,35.177,245.3,13.66,17.869,1.144,2173.56517358658,2326.5,2006.40821917808
2006000022015,194,22,15,2006,-14.672,41.982,1723.7,1744.9,4.7448,35.176,247.5,13.788,17.917,1.1517,2176.48075441779,2329.1,2006.40821917808
2006000022014,195,22,14,2006,-14.672,41.982,1967.6,1992.8,3.5789,34.994,263.5,15.369,18.015,1.1748,2163.17173860221,2313,2006.40821917808
2006000022012,196,22,12,2006,-14.672,41.982,2215.8,2245.5,3.3161,34.991,256.9,22.218,18.592,1.1913,2169.96058005276,2321.9,2006.40821917808
2006000022013,197,22,13,2006,-14.672,41.982,2217.1,2246.8,3.315,34.992,257.1,19.297,18.592,1.2144,2168.51616242144,2321.2,2006.40821917808
2006000022011,198,22,11,2006,-14.672,41.982,2460.7,2495.1,3.0429,34.976,253.8,26.806,19.264,1.2848,2174.23752483823,2327.7,2006.40821917808
2006000022010,199,22,10,2006,-14.672,41.982,2704.5,2743.8,2.7805,34.962,251.9,30.912,19.841,1.3244,2178.40626846356,2332,2006.40821917808
2006000022009,200,22,9,2006,-14.672,41.982,2950.6,2995.2,2.5804,34.943,249.9,35.259,20.082,1.3629,2187.84202007348,2339.1,2006.40821917808
2006000022008,201,22,8,2006,-14.672,41.982,3195,3245.1,2.4417,34.932,247.7,37.916,20.899,1.3871,2191.02206173633,2342.3,2006.40821917808
2006000022007,202,22,7,2006,-14.672,41.982,3445.7,3501.8,2.3214,34.922,246.7,40.694,21.091,1.4344,2194.81893305832,2346.2,2006.40821917808
2006000022006,203,22,6,2006,-14.672,41.982,3928,3996.3,2.1861,34.909,245.8,43.713,21.524,1.4652,2199.35054220676,2349.8,2006.40821917808
2006000022005,204,22,5,2006,-14.672,41.982,4414.6,4496.5,2.0891,34.903,245,45.645,21.908,1.4806,2198.47763775893,2349.5,2006.40821917808
2006000022004,205,22,4,2006,-14.672,41.982,4900.9,4997.4,2.0511,34.896,244.2,46.974,22.1,1.4806,2202.63842476596,2354.4,2006.40821917808
2006000022003,206,22,3,2006,-14.672,41.982,5316,5425.9,2.0438,34.892,245.5,46.974,21.812,1.4971,2205.06314424537,2354.4,2006.40821917808
2006000024030,207,24,30,2006,-15.458,42.581,4.76,4.8,15.907,35.987,255,0.34104,0,0.022,2089.03882981449,2363.2,2006.40821917808
2006000024028,208,24,28,2006,-15.458,42.581,94.88,95.7,14.392,36.001,241.6,1.7062,4.3997,0.2453,2115.9056004724,2359.2,2006.40821917808
2006000024026,209,24,26,2006,-15.458,42.581,292.15,294.8,12.828,35.759,227.2,3.1144,8.8944,0.4994,2131.95357164379,2345.7,2006.40821917808
2006000024024,210,24,24,2006,-15.458,42.581,388.3,391.9,11.987,35.643,222.4,3.9259,11.096,0.6182,2141.15365712402,2338.3,2006.40821917808
2006000024023,211,24,23,2006,-15.458,42.581,493.11,497.8,11.427,35.572,215.1,4.8647,12.781,0.7084,2148.34448274706,2333.6,2006.40821917808
2006000024021,212,24,21,2006,-15.458,42.581,689.04,695.9,10.724,35.587,187.3,7.4676,16.433,0.9614,2169.92398691887,2338.5,2006.40821917808
2006000024020,213,24,20,2006,-15.458,42.581,792.82,800.9,10.309,35.625,187,8.1928,16.668,0.9614,2178.96223810785,2347.2,2006.40821917808
2006000024019,214,24,19,2006,-15.458,42.581,889.73,899,9.9656,35.695,185.7,8.918,17.041,0.9988,2186.2089773365,2354.2,2006.40821917808
2006000024018,215,24,18,2006,-15.458,42.581,1025.8,1036.8,9.392,35.752,189.6,9.6001,17.04,1.0054,2192.65006911943,2359.8,2006.40821917808
2006000024017,216,24,17,2006,-15.458,42.581,1183.6,1196.7,8.5778,35.702,199.8,10.198,17.181,1.0208,2191.47861245872,2357.8,2006.40821917808
2006000024016,217,24,16,2006,-15.458,42.581,1382,1398,6.6125,35.402,223,10.883,17.559,1.0505,2182.80525822403,2338.1,2006.40821917808
2006000024015,218,24,15,2006,-15.458,42.581,1578.7,1597.6,4.9751,35.151,247.3,11.397,17.61,1.0802,2173.76324343703,2323,2006.40821917808
2006000024014,219,24,14,2006,-15.458,42.581,1728.9,1750.2,4.331,35.065,257.6,11.697,17.611,1.0956,2166.58657484318,2315.5,2006.40821917808
2006000024013,220,24,13,2006,-15.458,42.581,2050,2076.8,3.3887,34.959,269.3,13.448,17.425,1.111,2161.61519432459,2310.2,2006.40821917808
2006000024012,221,24,12,2006,-15.458,42.581,2217,2246.9,3.3396,34.979,261,17.333,18.174,1.155,2167.96476161543,2318.7,2006.40821917808
2006000024010,222,24,10,2006,-15.458,42.581,2706.5,2746,2.8332,34.964,252.3,32.299,19.486,1.2529,2180.55844439157,2333.3,2006.40821917808
2006000024009,223,24,9,2006,-15.458,42.581,2954.2,2999,2.6093,34.947,250.1,36.336,20.049,1.32,2185.39749819804,2337,2006.40821917808
2006000024008,224,24,8,2006,-15.458,42.581,3196.8,3247.1,2.4327,34.935,247.5,39.869,20.704,1.364,2194.05466578904,2344.2,2006.40821917808
2006000024007,225,24,7,2006,-15.458,42.581,3443.6,3499.8,2.3167,34.924,246.3,42.772,21.08,1.3794,2194.75327647173,2345.7,2006.40821917808
2006000024005,226,24,5,2006,-15.458,42.581,3928.6,3997.2,2.1694,34.91,244.6,45.422,21.407,1.4168,2199.75230026879,2350.2,2006.40821917808
2006000024006,227,24,6,2006,-15.458,42.581,3929.6,3998.2,2.1693,34.911,245,46.052,21.688,1.4234,2201.44776870358,2352,2006.40821917808
2006000024004,228,24,4,2006,-15.458,42.581,4416.4,4498.6,2.0899,34.902,245.8,47.693,21.688,1.4234,2200.41496537206,2350.6,2006.40821917808
2006000024003,229,24,3,2006,-15.458,42.581,5037,5138.1,2.0476,34.896,244.9,48.45,22.017,1.4542,2204.05370858264,2354,2006.40821917808
2006000026030,230,26,30,2006,-16.246,43.179,15.07,15.2,15.343,35.851,256.2,0.6762,1.223,0.0968,2090.84388348,2355.7,2006.41095890411
2006000026028,231,26,28,2006,-16.246,43.179,97.46,98.3,12.96,35.774,248.9,2.0296,6.5866,0.3795,2122.73787462115,2347.8,2006.41095890411
2006000026026,232,26,26,2006,-16.246,43.179,195.26,197,12.599,35.74,247.6,2.791,8.1869,0.4697,2127.54737211524,2345.7,2006.41095890411
2006000026024,233,26,24,2006,-16.246,43.179,392.73,396.4,11.476,35.586,225.4,3.9337,11.387,0.671,2143.60714168421,2336.6,2006.41095890411
2006000026023,234,26,23,2006,-16.246,43.179,492.59,497.3,11.006,35.525,214.4,5.1185,13.411,0.7975,2152.76861658994,2334.7,2006.41095890411
2006000026021,235,26,21,2006,-16.246,43.179,689.49,696.4,10.264,35.592,187.1,7.6979,16.375,1.0054,2176.54489006553,2343.2,2006.41095890411
2006000026020,236,26,20,2006,-16.246,43.179,790.8,798.9,9.7357,35.617,186,8.8817,17.269,1.0725,2185.55583792383,2349.1,2006.41095890411
2006000026019,237,26,19,2006,-16.246,43.179,887.61,896.9,9.9221,35.772,185.8,8.966,16.138,1.0054,2191.24643813558,2360.4,2006.41095890411
2006000026018,238,26,18,2006,-16.246,43.179,986.45,997,9.7712,35.84,186.4,9.1767,16.278,1.0054,2193.37489482335,2366.7,2006.41095890411
2006000026017,239,26,17,2006,-16.246,43.179,1180.7,1193.8,8.7288,35.746,199.6,10.023,17.078,1.0351,2193.16886865346,2362.6,2006.41095890411
2006000026016,240,26,16,2006,-16.246,43.179,1378.9,1394.9,6.1508,35.32,227.8,11.296,17.413,1.1099,2180.89214496082,2334,2006.41095890411
2006000026015,241,26,15,2006,-16.246,43.179,1578.7,1597.7,4.737,35.114,248,12.017,17.793,1.1253,2170.12275873992,2319.1,2006.41095890411
2006000026014,242,26,14,2006,-16.246,43.179,1773.2,1795.4,3.7339,34.965,265.8,11.848,17.277,1.1253,2161.027868126,2307.1,2006.41095890411
2006000026013,243,26,13,2006,-16.246,43.179,1969.4,1994.9,3.3868,34.935,271.2,12.611,17.513,1.111,2159.46106305335,2307,2006.41095890411
2006000026012,244,26,12,2006,-16.246,43.179,2213.1,2243,3.2889,34.964,263.6,15.953,17.089,1.133,2164.20609241411,2313.8,2006.41095890411
2006000026011,245,26,11,2006,-16.246,43.179,2463.7,2498.4,3.0553,34.968,257,25.611,18.172,1.1924,2173.84498779367,2324,2006.41095890411
2006000026010,246,26,10,2006,-16.246,43.179,2705.6,2745.3,2.8391,34.961,253.5,30.027,19.161,1.2749,2175.65655295094,2327.7,2006.41095890411
2006000026009,247,26,9,2006,-16.246,43.179,2951.7,2996.6,2.6233,34.948,250.4,34.066,19.584,1.32,2184.02493810609,2335.5,2006.41095890411
2006000026007,248,26,7,2006,-16.246,43.179,3440.6,3496.9,2.3326,34.927,245.6,41.132,20.714,1.3937,2193.82242847759,2344.7,2006.41095890411
2006000026005,249,26,5,2006,-16.246,43.179,3927.6,3996.4,2.187,34.912,243.2,45.043,21.373,1.4388,2198.31225777978,2348.3,2006.41095890411
2006000026004,250,26,4,2006,-16.246,43.179,4413.5,4495.8,2.098,34.901,243.5,47.314,21.751,1.4905,2201.5677553586,2352.3,2006.41095890411
2006000026003,251,26,3,2006,-16.246,43.179,5114.3,5218.2,2.0536,34.897,243.7,47.946,21.751,1.4839,2202.79990088715,2354,2006.41095890411
2006000028030,252,28,30,2006,-17.033,43.779,11.8,11.9,15.271,35.907,248.4,0.3822,0.32736,0.0671,2089.23632941434,2359.2,2006.41095890411
2006000028028,253,28,28,2006,-17.033,43.779,95.27,96.1,13.456,35.834,245.9,1.1466,5.1024,0.3058,2118.36780529068,2350.6,2006.41095890411
2006000028026,254,28,26,2006,-17.033,43.779,194.36,196.1,12.568,35.739,234.4,2.8675,8.8944,0.5137,2132.41236248755,2343.5,2006.41095890411
2006000028024,255,28,24,2006,-17.033,43.779,393.4,397.1,11.424,35.588,221.2,4.0151,11.798,0.6776,2147.64185989249,2336.4,2006.41095890411
2006000028023,256,28,23,2006,-17.033,43.779,491.57,496.3,10.994,35.541,207.7,5.3528,13.765,0.8272,2159.17120907318,2336.8,2006.41095890411
2006000028021,257,28,21,2006,-17.033,43.779,689.85,696.8,10.374,35.623,187,7.743,16.386,0.9911,2179.22906181956,2346.6,2006.41095890411
2006000028020,258,28,20,2006,-17.033,43.779,790.26,798.4,10.039,35.689,185,8.4594,16.526,1.0208,2184.86876168985,2352.4,2006.41095890411
2006000028019,259,28,19,2006,-17.033,43.779,887.66,897,9.6359,35.713,186.7,8.9846,16.619,1.0208,2191.18359790745,2357.7,2006.41095890411
2006000028018,260,28,18,2006,-17.033,43.779,985.7,996.3,9.1251,35.694,191.1,9.3668,16.854,1.0208,2190.89370932792,2356.3,2006.41095890411
2006000028017,261,28,17,2006,-17.033,43.779,1117.1,1129.4,8.8111,35.729,196.6,9.749,16.713,1.0505,2194.42327254333,2361.1,2006.41095890411
2006000028016,262,28,16,2006,-17.033,43.779,1380.4,1396.5,6.5384,35.416,224.5,11.09,17.091,1.0956,2182.94119239348,2340.6,2006.41095890411
2006000028015,263,28,15,2006,-17.033,43.779,1577.5,1596.6,4.6502,35.11,249,11.762,17.563,1.111,2169.5788962707,2318.5,2006.41095890411
2006000028014,264,28,14,2006,-17.033,43.779,1775.1,1797.4,3.9693,35.013,260.1,12.623,16.909,1.1253,2165.54786517302,2312.9,2006.41095890411
2006000028013,265,28,13,2006,-17.033,43.779,1968.1,1993.7,3.4538,34.956,268.9,12.671,17.098,1.1187,2162.42103252777,2309.3,2006.41095890411
2006000028011,266,28,11,2006,-17.033,43.779,2461,2495.8,2.9575,34.95,262.9,18.84,17.893,1.1858,2169.2089642495,2318.1,2006.41095890411
2006000028012,267,28,12,2006,-17.033,43.779,2462.3,2497.1,2.9573,34.951,262.8,18.84,17.893,1.1858,2167.40382212838,2317.5,2006.41095890411
2006000028010,268,28,10,2006,-17.033,43.779,2704.1,2743.9,2.7727,34.951,257.3,22.762,18.643,1.2298,2173.41837854623,2325.1,2006.41095890411
2006000028008,269,28,8,2006,-17.033,43.779,3195.2,3245.9,2.425,34.933,248.3,36.004,20.142,1.3497,2190.57238941906,2340.9,2006.41095890411
2006000028007,270,28,7,2006,-17.033,43.779,3439.9,3496.4,2.3268,34.924,245.2,40.505,20.798,1.3937,2194.48680487872,2345.4,2006.41095890411
2006000028006,271,28,6,2006,-17.033,43.779,3682.8,3745.4,2.2759,34.918,243.8,42.193,21.08,1.4311,2196.70276049214,2346.7,2006.41095890411
2006000028004,272,28,4,2006,-17.033,43.779,3926.4,3995.4,2.2357,34.913,241.9,43.74,21.454,1.4465,2199.14975605115,2350,2006.41095890411
2006000028005,273,28,5,2006,-17.033,43.779,3928.7,3997.7,2.2355,34.917,242.1,43.599,21.407,1.4465,2199.76194271947,2349.8,2006.41095890411
2006000028003,274,28,3,2006,-17.033,43.779,3993.6,4064.4,2.2346,34.914,242.1,43.599,21.36,1.4542,2200.69901974654,2350.7,2006.41095890411
2006000030018,275,30,18,2006,-17.817,44.368,984.56,995.2,8.6141,35.583,195.6,9.752,16.966,1.0813,2187.11363699586,2348.2,2006.41369863014
2006000030017,276,30,17,2006,-17.817,44.368,1180.1,1193.4,7.4246,35.483,213.8,10.284,17.319,1.0967,2182.625821826,2341.6,2006.41369863014
2006000030015,277,30,15,2006,-17.817,44.368,1377.9,1394,5.0468,35.105,244.1,10.673,17.476,1.1693,2172.77765002718,2318.9,2006.41369863014
2006000030014,278,30,14,2006,-17.817,44.368,1575.6,1594.8,4.2109,35.006,259.3,10.964,17.427,1.1451,2164.48389439811,2309.7,2006.41369863014
2006000030013,279,30,13,2006,-17.817,44.368,1773.4,1795.8,3.5948,34.936,270,11.206,17.175,1.1132,2157.85327311541,2304.1,2006.41369863014
2006000030012,280,30,12,2006,-17.817,44.368,1969,1994.7,3.2854,34.908,273,11.496,16.924,1.0659,2161.41634791754,2308.4,2006.41369863014
2006000030011,281,30,11,2006,-17.817,44.368,2213.8,2244,3.0933,34.914,275.9,12.655,16.924,1.0978,2163.40641418293,2311.3,2006.41369863014
2006000030010,282,30,10,2006,-17.817,44.368,2462.8,2497.8,3.0084,34.943,267.7,16.519,17.175,1.1539,2163.52066839008,2314.2,2006.41369863014
2006000030009,283,30,9,2006,-17.817,44.368,2704,2743.9,2.8158,34.951,258.4,21.735,18.233,1.2177,2171.45140899662,2324.8,2006.41369863014
2006000030008,284,30,8,2006,-17.817,44.368,2950.7,2996,2.6429,34.947,252.1,31.032,19.24,1.3134,2180.83305586328,2332.1,2006.41369863014
2006000030007,285,30,7,2006,-17.817,44.368,3193.5,3244.3,2.4731,34.936,249.9,34.982,19.442,1.3222,2186.62233247003,2337.6,2006.41369863014
2006000030006,286,30,6,2006,-17.817,44.368,3436.9,3493.5,2.3447,34.925,246.3,38.79,20.399,1.4179,2191.94738367803,2342.7,2006.41369863014
2006000030005,287,30,5,2006,-17.817,44.368,3683.3,3746.1,2.2622,34.921,243.7,41.471,20.651,1.4344,2196.30578435306,2346.3,2006.41369863014
2006000030003,288,30,3,2006,-17.817,44.368,4884.7,4981.8,2.1671,34.908,241.7,45.28,21.105,1.4905,2204.02884326879,2354.1,2006.41369863014
2006000032028,289,32,28,2006,-18.506,45.051,97.44,98.3,13.337,35.829,247,1.764,5.7494,0.2992,2118.93833169103,2351.7,2006.41369863014
2006000032026,290,32,26,2006,-18.506,45.051,193.74,195.5,12.894,35.785,241.6,2.353,6.9706,0.3751,2123.07850025734,2349.8,2006.41369863014
2006000032024,291,32,24,2006,-18.506,45.051,389.99,393.7,11.887,35.643,228.3,3.431,10.585,0.5896,2142.34562333597,2341,2006.41369863014
2006000032023,292,32,23,2006,-18.506,45.051,488.05,492.8,11.467,35.591,225.9,3.922,11.705,0.6358,2144.76090597096,2337.2,2006.41369863014
2006000032021,293,32,21,2006,-18.506,45.051,687.4,694.4,10.154,35.472,192.3,7.6969,16.846,0.9504,2171.46883212301,2334.9,2006.41369863014
2006000032020,294,32,20,2006,-18.506,45.051,787.7,795.9,9.3863,35.461,187.9,9.1189,17.712,1.0659,2179.54519135944,2338.4,2006.41369863014
2006000032018,295,32,18,2006,-18.506,45.051,983.81,994.5,8.3938,35.512,196.6,9.9519,18.22,1.0725,2187.8553685058,2345.9,2006.41369863014
2006000032016,296,32,16,2006,-18.506,45.051,1179.3,1192.6,6.4457,35.27,221.9,10.591,18.325,1.089,2183.93113070691,2331.7,2006.41369863014
2006000032015,297,32,15,2006,-18.506,45.051,1378.1,1394.3,5.0052,35.099,245.1,10.691,18.022,1.0736,2174.73266772382,2319.5,2006.41369863014
2006000032014,298,32,14,2006,-18.506,45.051,1576.2,1595.5,3.9274,34.952,265.2,10.643,17.871,1.0813,2167.02152903176,2310.3,2006.41369863014
2006000032013,299,32,13,2006,-18.506,45.051,1772.3,1794.8,3.5959,34.925,271,10.986,17.617,1.0505,2164.54179521896,2309.2,2006.41369863014
2006000032012,300,32,12,2006,-18.506,45.051,1967.6,1993.4,3.383,34.918,274,11.673,17.668,1.0505,2162.63031330938,2308.4,2006.41369863014
2006000032011,301,32,11,2006,-18.506,45.051,2214.1,2244.4,3.1493,34.921,274.5,13.095,17.363,1.0582,2163.58932544193,2310.2,2006.41369863014
2006000032010,302,32,10,2006,-18.506,45.051,2461.7,2496.8,3.0163,34.94,267.6,16.283,17.464,1.1121,2166.08325507597,2315.5,2006.41369863014
2006000032009,303,32,9,2006,-18.506,45.051,2703.8,2743.9,2.8256,34.946,262.3,19.716,18.431,1.1726,2174.49023449345,2323,2006.41369863014
2006000032008,304,32,8,2006,-18.506,45.051,2949.4,2994.8,2.6421,34.947,254.6,31.117,19.551,1.2342,2182.04225658208,2332.4,2006.41369863014
2006000032007,305,32,7,2006,-18.506,45.051,3194,3245,2.474,34.936,250.7,36.256,20.366,1.2958,2187.17664471514,2337.3,2006.41369863014
2006000032006,306,32,6,2006,-18.506,45.051,3439.1,3496,2.3395,34.927,247,40.824,20.977,1.3574,2195.65788001783,2345.7,2006.41369863014
2006000032005,307,32,5,2006,-18.506,45.051,3683.9,3747,2.2611,34.92,243.8,43.68,21.589,1.3728,2200.60288154151,2350.3,2006.41369863014
2006000032004,308,32,4,2006,-18.506,45.051,3925.1,3994.5,2.2174,34.915,242.3,45.678,21.741,1.419,2202.59411628315,2352.3,2006.41369863014
2006000032003,309,32,3,2006,-18.506,45.051,4544.3,4631.3,2.1763,34.911,241.4,47.106,21.69,1.419,2204.86153575343,2354.3,2006.41369863014
2006000036024,310,36,24,2006,-19.674,46.543,391.13,394.9,11.399,35.519,238.1,5.1509,13.186,0.7821,2150.62815112679,2335.4,2006.41643835616
2006000036023,311,36,23,2006,-19.674,46.543,391.82,395.6,11.337,35.513,236.8,5.1509,13.186,0.7909,2149.69933525101,2334.9,2006.41643835616
2006000036021,312,36,21,2006,-19.674,46.543,588.46,594.4,10.485,35.443,211.1,6.5386,15.07,0.8877,2160.0862389023,2331.1,2006.41643835616
2006000036020,313,36,20,2006,-19.674,46.543,788.28,796.6,9.1307,35.396,188.7,9.3129,18.138,1.122,2179.45416524762,2334,2006.41643835616
2006000036018,314,36,18,2006,-19.674,46.543,885.16,894.7,7.5465,35.219,200.6,10.503,18.895,1.1858,2181.18406939533,2325.8,2006.41643835616
2006000036017,315,36,17,2006,-19.674,46.543,984.07,994.9,7.2971,35.306,207.7,10.403,18.517,1.1704,2181.90620976489,2330.8,2006.41643835616
2006000036016,316,36,16,2006,-19.674,46.543,1180.4,1193.9,5.4933,35.118,235.8,10.603,17.927,1.1539,2174.97502888234,2318.3,2006.41643835616
2006000036015,317,36,15,2006,-19.674,46.543,1377.1,1393.5,4.4365,35.001,255.7,10.505,17.82,1.1539,2167.14891300377,2309.1,2006.41643835616
2006000036014,318,36,14,2006,-19.674,46.543,1574.8,1594.3,3.8267,34.94,266.9,10.555,17.499,1.122,2163.12900138133,2305.8,2006.41643835616
2006000036013,319,36,13,2006,-19.674,46.543,1771.2,1793.9,3.4974,34.913,276.7,10.754,17.068,1.122,2161.70034039497,2305.4,2006.41643835616
2006000036012,320,36,12,2006,-19.674,46.543,1968.9,1995,3.2785,34.9,277.8,11.15,17.068,1.0571,2159.6068262378,2303,2006.41643835616
2006000040029,321,40,29,2006,-20.851,48.039,9.42,9.5,14.366,35.751,264.5,0.71442,2.3405,0.1716,2092.37455422867,2346.6,2006.41917808219
2006000040027,322,40,27,2006,-20.851,48.039,95.83,96.7,12.787,35.682,256.4,1.6082,5.8819,0.3498,2111.54844192283,2341.8,2006.41917808219
2006000040026,323,40,26,2006,-20.851,48.039,194.88,196.7,12.204,35.664,250.9,2.9929,7.8624,0.4697,2120.67964727111,2340.6,2006.41917808219
2006000040024,324,40,24,2006,-20.851,48.039,392.65,396.5,11.708,35.602,246.6,3.3947,9.1834,0.5511,2129.27643293143,2336.6,2006.41917808219
2006000040023,325,40,23,2006,-20.851,48.039,491.28,496.2,11.397,35.576,241.9,3.7965,9.6643,0.6039,2132.50303482195,2334.2,2006.41917808219
2006000040021,326,40,21,2006,-20.851,48.039,688.69,695.9,10.125,35.424,198.4,7.7283,14.468,0.9757,2164.3396042549,2328.1,2006.41917808219
2006000040020,327,40,20,2006,-20.851,48.039,787.87,796.3,9.432,35.428,191.5,9.2032,19.571,1.0802,2175.34564246772,2333.4,2006.41917808219
2006000040018,328,40,18,2006,-20.851,48.039,965.28,976,8.0685,35.393,198.8,10.499,19.811,1.1407,2182.74771798328,2334.7,2006.41917808219
